type,location_name,region,latitude,longitude
Micro,Missouri Beer Company,MO,38.805774,-90.75312
Micro,Moab Brewery,UT,38.562541,-109.549472
,Modern Brewery,MO,38.624982,-90.273856
,Modern Times Barrel House,CA,32.755954,-117.209353
Micro,Modist Brewing Company,MN,44.985251,-93.276483
Micro,Moeller Brew Barn,OH,40.421027,-84.492969
Micro,Monadnock Brewing Company Inc,NH,43.137617,-72.39366
,Monday Night Brewing Garage,GA,33.729174,-84.4181
Micro,Monocacy Brewing Co,MD,39.440252,-77.398993
Micro,Montauk Brewing Co,NY,41.036637,-71.944016
Micro,Monument City Brewing Co,MD,39.292582,-76.56213
Micro,Moody Tongue Brewing Company,IL,41.846932,-87.62488
Micro,Moonraker Brewing Company Production Facility,CA,38.952527,-121.081619
Micro,Moonshrimp Brewing,OR,45.463788,-122.699973
,Mordecai Beverage Company,NC,35.805222,-78.614178
Micro,Morgan Territory Brewing,CA,37.747276,-121.412846
Micro,Mother Earth Brew Co LLC,ID,43.597531,-116.562653
Micro,Mother Earth Brewing,NC,35.262638,-77.58266
Micro,Mother Road Brewery and Taproom,AZ,35.192278,-111.634588
Micro,Mother Road Brewing Co,AZ,35.19697,-111.652294
Micro,Mother's Brewing Co,MO,37.20795,-93.299318
,Motor City Brewing Works Warehouse,MI,42.351008,-83.065105
Micro,Motorworks Brewing,FL,27.490506,-82.571628
,Mount Diablo Brewing Company,CA,37.698875,-121.879037
Micro,Mount Shasta Brewing Co,CA,41.416126,-122.386906
Micro,Mountain State Brewing Co,WV,39.141669,-79.498439
Micro,Mountain View Brewing,OR,42.425111,-123.276822
Micro,Mraz Brewing Company,CA,38.710215,-121.086119
Micro,Mt Carmel Brewing Co,OH,39.093593,-84.300326
Micro,Mt Hood Brewing Co,OR,45.303144,-121.766251
,Mt Rushmore Brewing Company,SD,43.764363,-103.6049
Micro,Muddy Roads Brewery,NH,43.452275,-71.098464
Micro,Mudshark Brewing Co,AZ,34.468651,-114.341035
Micro,Munkle Brewing Company,SC,32.81807,-79.951136
Micro,Muskogee Brewing Company,OK,35.74753,-95.370725
Micro,Mystic Roots Brewing,OR,44.353032,-121.135537
Micro,NC State Brewery,NC,35.783878,-78.678019
Micro,NU Brewery,ME,43.951672,-70.302066
Micro,Naked Dove Brewing Company,NY,42.866866,-77.225226
Micro,Nantahala Brewing Co,NC,35.43123,-83.446247
Micro,Nap Time Liquid Creation,NY,41.079476,-73.954873
Micro,Napa Smith Brewery,CA,38.131659,-122.258649
Micro,Narrows Brewing Company,WA,47.24354,-122.556932
Micro,Nashville Brewing Company,TN,36.158458,-86.810179
Micro,Natchez Brewing Co,MS,31.563902,-91.402606
Micro,Natty Greene's Brewing Co,NC,36.068637,-79.790304
Micro,Nebraska Brewing Company La Vista,NE,41.188722,-96.082079
Micro,Neptunes Brewery,MT,45.667967,-110.54954
Micro,New Barons Brewing Cooperative,WI,43.007007,-87.910628
,New Belgium Brewing Company Denver Pilot At the Source,CO,39.768822,-104.980453
Micro,New Crescent Brewing Co,PA,40.333029,-79.710284
Micro,New English Brewing Co Inc,CA,32.912572,-117.230466
Micro,New Glarus Brewing Co Riverside,WI,42.794263,-89.629981
Micro,New Heights Brewing Co,TN,36.149137,-86.770613
Micro,New Jersey Beer Co,NJ,40.783286,-74.035805
Micro,New Orleans Lager and Ale Brewing NOLA Brewing,LA,29.919981,-90.081335
Micro,New Paltz Brewing Company,NY,41.758522,-74.358481
Micro,New Park Brewing,CT,41.741042,-72.718966
Micro,New Province Brewing Company,AR,36.354933,-94.136282
,New Realm Brewing,VA,36.776285,-76.006416
Micro,New Sarum Brewing,NC,35.666407,-80.467947
Micro,New South Brewing Co,SC,33.698093,-78.889866
,New Trail Brewing Company,PA,41.231577,-77.045113
Micro,Newburgh Brewing Company,NY,41.497363,-74.007962
Micro,Newburyport Brewing Co,MA,42.804531,-70.886652
Micro,Newport Craft Brewing and Distilling,RI,41.514247,-71.315712
Micro,Nickelpoint Brewing Co,NC,35.804425,-78.633722
Micro,Night Lizard Brewing Company,CA,34.417761,-119.697302
Micro,NightLife Brewing Co,FL,25.779549,-80.220508
Micro,Nine Band Brewing Co,TX,33.092921,-96.672761
Micro,No BS Brew Company,NY,42.833889,-77.691775
Micro,No Drought Brewing Co,WA,47.645823,-117.223195
Micro,No Label Brewing Co,TX,29.786558,-95.814194
Micro,No Li Production,WA,47.64003,-117.58993
Micro,NoCoast Beer Co,IA,41.280968,-92.629322
Micro,NoDa Brewing Co OG,NC,35.24036,-80.814832
Micro,Noble Stein Brewing Co,PA,40.608449,-79.162373
Micro,Nocona Beer and Brewery,TX,33.789708,-97.71515
Micro,Norse Brewing Company,NC,35.977452,-78.508374
Micro,North Country Brewing Co LLC,PA,41.06374,-80.055707
Micro,North Country Canning Co,PA,41.058577,-80.070904
Micro,North High Brewing,OH,39.988674,-83.005662
Micro,North High Brewing,OH,39.987384,-82.988873
Micro,North Pier Brewing Production Facility,MI,42.126319,-86.456105
Micro,Northern Outer Banks Brewing Company,NC,36.279585,-75.799103
Micro,Northern Row Brewery,OH,39.118211,-84.519624
Micro,Notch Brewing,MA,42.51976,-70.890822
Micro,Nothing's Left Brewing Co,OK,36.151889,-95.97134
Micro,Novo Brazil Brewing Company,CA,32.652128,-116.9616
Micro,O'Fallon Brewery,MO,38.704659,-90.447588
Micro,O'so Brewing,WI,44.451941,-89.524806
Micro,O H S O Brewery Paradise Valley,AZ,33.584041,-111.979641
Micro,OEC Brewing,CT,41.393092,-73.103592
Micro,OEC Brewing,CT,41.472706,-73.121285
Micro,Oak Cliff Brewing Co,TX,32.732647,-96.838866
Micro,Oak Highlands Brewery,TX,32.890064,-96.704726
Micro,Oak Pond Brewing Co,ME,44.759823,-69.592994
Micro,Oakland United Beerworks,CA,37.794557,-122.272007
Micro,Oakshire Brewing,OR,44.073035,-123.140647
Micro,Oasis Brewery,CO,39.763085,-105.034926
Micro,Oasis Texas Brewing Company,TX,30.4044,-97.872565
Micro,Oasis Texas Brewing Company,TX,30.405687,-97.874059
Micro,Oblivion Brewing Co,OR,44.088694,-121.293461
,Obscure Oscillation Brewing Company,NY,41.693304,-73.915614
Micro,Occidental Brewing,OR,45.58893,-122.761773
Micro,Ocean Lab Brewing,PR,18.445063,-66.004625
Micro,Oconee Brewing Company,GA,33.577679,-83.184102
Micro,Odd Side Ales,MI,43.031332,-86.197089
,Odd Side Ales Production Facility,MI,43.031376,-86.197057
Micro,Odd13 Brewing Inc,CO,39.998395,-105.087877
,Odd13 Production Facility,CO,39.9843,-105.095766
,Odell Brewing Co Denver,CO,39.762175,-104.981007
Micro,Odin Brewing Co,WA,47.458633,-122.252071
,Off Color Brewing,IL,41.918741,-87.725248
Micro,Off Track Brewing Company,OH,39.118592,-84.522357
,Off Kilter Brewing,IL,42.489172,-89.061145
Micro,Ohana Brewing Co,CA,34.01552,-118.241057
Micro,Ojai Valley Brewery,CA,34.446131,-119.238065
Micro,Ola Brew Co,HI,19.646747,-155.99808
Micro,Old Bust Head Brewing Co,VA,38.744059,-77.675716
Micro,Old Forge Brewing Co,PA,40.962793,-76.616841
Micro,Old Hangtown Beer Works,CA,38.732231,-120.79354
,Old Skool Brewing,MT,46.368269,-104.272837
Micro,Old Trade Brewery,VA,38.518694,-77.907622
Micro,Ole Shed Brewing Company,TN,35.361181,-86.197122
Micro,Oliver Brewing Company,MD,39.314914,-76.553164
Micro,Ology Brewing Co,FL,30.456525,-84.281211
Micro,Olomana Brewing Co,HI,21.396503,-157.740599
Micro,Olvalde Farm & Brewing,MN,44.094565,-91.80982
Micro,Omaha Brewing Company,GA,32.141958,-85.000891
Micro,One Barrel Brewing Company,WI,43.091859,-89.355002
Micro,One Trick Pony Brewery,IL,41.571135,-87.571825
Micro,Oracle Brewing Company,MI,43.418016,-83.963428
Micro,Ordnance Brewing,OR,45.848188,-119.684707
Micro,Oregon Trail Brewery,OR,44.561257,-123.261073
Micro,Orf Brewing,TX,30.212899,-97.73065
Micro,Origin Beer Lab,VA,37.758334,-77.481665
Micro,Original Pattern Brewing Company,CA,37.796144,-122.271411
Micro,Ormond Brewing,FL,29.274469,-81.06093
,Orono Brewing Bangor Draught Room,ME,44.802328,-68.769578
,Orono Brewing Brewery & Draught Room,ME,44.873206,-68.676198
Micro,Orpheus Brewing,GA,33.793558,-84.368622
Micro,Other Desi Beer Co,CT,41.296714,-72.771555
Micro,Other Half Brewing Company,NY,40.673926,-73.999244
Micro,Ouachita Brewery,LA,32.499851,-92.122069
Micro,Our Mutual Friend Brewing,CO,39.760585,-104.982504
Micro,Ouray Brewery,CO,38.022967,-107.671173
,Out of Bounds Brewing Company,CA,38.799166,-121.229318
Micro,Outer Light Brewing Company,CT,41.361008,-72.07509
Micro,Outer Range Brewing Co,CO,39.589311,-106.098989
Micro,Outland Farm Brewery,ME,44.783147,-69.380281
Micro,Outlook Farm Brewery,MA,42.286714,-72.760839
Micro,Over Town Brewing Company,CA,34.141756,-118.00422
Micro,Overshores Brewing Co,CT,41.288736,-72.874111
,Oxbow Blending & Bottling,ME,43.665058,-70.2516
Micro,Oxbow Brewing Co,ME,44.082823,-69.563686
Micro,Oyster Bay Brewing,NY,40.873234,-73.531357
Micro,Ozark Beer Company,AR,36.333669,-94.114824
Micro,PFriem Cascade Locks Barrelhouse,OR,45.668472,-121.897305
,PT's Brewing Co,NV,36.215955,-115.251281
Micro,Pacific Grove Brewing Company,CA,36.586523,-121.851828
Micro,Pacific Islander Beer Company,CA,32.832885,-116.988846
Micro,Pale Fire Brewing Co,VA,38.447076,-78.872219
Micro,Panther Island Brewing Company,TX,32.763706,-97.337964
Micro,Paradox Beer Co,CO,38.944409,-105.155068
Micro,Paradox Brewery,NY,43.944618,-73.73159
,Parallel 45 Brewing,OR,44.851402,-123.18642
Micro,Pariah Brewing Company,CA,32.755703,-117.128736
Micro,Park City Brewery,UT,40.693071,-111.544946
Micro,Parkway Brewing,VA,37.309259,-80.033288
Micro,Paw Paw Brewing Company LLC,MI,42.210236,-85.895827
Micro,Pawleys Island Brewing Company,SC,32.851679,-80.004788
Micro,Payette Brewing Co,ID,43.613452,-116.215467
Micro,Peabody Heights Brewery,MD,39.324352,-76.610434
Micro,Peace Tree Brewing Company,IA,41.319123,-93.099349
Micro,Peacemaker Brewing Company,NY,42.888445,-77.278718
,Pearl Street Brewery,WI,43.834371,-91.236063
Micro,Pecatonica Beer Company Tap House,IL,42.496315,-89.988363
Micro,Pegasus City Brewery,TX,32.799394,-96.833878
Micro,Pelican Brewing Company Tillamook,OR,45.458234,-123.846378
Micro,Penguin City Beer,OH,41.102784,-80.658243
Micro,Pennsylvania Brewing Co,PA,40.457122,-79.991551
Micro,Penobscot Bay Brewery,ME,44.633417,-68.848894
Micro,Peoples Brewing Co,IN,40.43764,-86.88657
Micro,Perching Bird Brewing Company,CA,37.980708,-122.03367
Micro,Perennial Artisan Ales,MO,38.545688,-90.265373
,Perfect World Brewing Co,NY,42.674937,-73.736733
Micro,Persimmon Hollow Brewing,FL,29.027375,-81.303933
Micro,Peticolas Brewing Co,TX,32.796917,-96.829454
Micro,Petoskey Brewing,MI,45.396765,-84.903075
Micro,Philadelphia Brewing Co,PA,39.982874,-75.127506
Micro,Philipsburg Brewing Co,MT,46.332552,-113.294569
Micro,Philipsburg Brewing Co,MT,46.331158,-113.286601
Taproom,Philipsburg Brewing Co,MT,46.332552,-113.294569
Taproom,Philipsburg Brewing Co,MT,46.331158,-113.286601
Micro,Pigeon Head Brewery,NV,39.533177,-119.80289
,Pigeon Hill Brewery Production Facility,MI,43.235857,-86.256594
Micro,Pigeon Hill Brewing Company,MI,43.234073,-86.255824
Micro,Pike Brewing Company,WA,47.608164,-122.339896
Micro,Pikes Peak Brewing,CO,39.095431,-104.860212
Micro,Pileated Brewing Co,MI,42.253613,-83.735521
Micro,Pine Island Brewing,NY,41.297532,-74.46596
,Pinehurst Brewery,NC,35.199401,-79.470063
Micro,Piney River Brewing Company,MO,37.321331,-92.018286
Micro,Pint Nine Brewing Company,NE,41.171923,-96.075912
,Pint Size Brewing,WA,47.68286,-122.354962
,Pinthouse Pizza North,TX,30.318725,-97.739033
Micro,Pipeworks Brewing Co,IL,41.917904,-87.724744
Micro,Pisgah Brewing Co,NC,35.607961,-82.358501
Micro,Pizza Boy Brewing Co,PA,40.288497,-76.971327
,Platform Beer Co Locoba,OH,39.10887,-84.51189
,Platform Beer Co Production Facility,OH,41.474674,-81.708165
Micro,Platform Beer Co Taproom,OH,39.97175,-82.99278
,Platform Beer Phunkenship,OH,41.463309,-81.703628
Micro,Platform Cincinnati,OH,39.104765,-84.535786
Micro,Platt Park Brewing Co,CO,39.682598,-104.980733
,Playalinda Brewing Company Brix Project,FL,28.546802,-80.796272
Micro,Pontoon Brewing Company,GA,33.991897,-84.344488
Micro,Port Brewing Co The Lost Abbey,CA,33.141492,-117.149895
Micro,Port Huron Brewing Co,WI,43.629305,-89.74289
Micro,Port Jeff Brewing Co,NY,40.945824,-73.069608
Micro,Port Orleans Brewing Company,LA,29.916967,-90.098277
Micro,Port Townsend Brewing Co,WA,48.107375,-122.781031
Micro,Potosi Brewing Company,WI,42.676643,-90.725575
,Potosi Brewing Production Facility,WI,42.67509,-90.726455
Micro,Pour Brothers Brewery,TX,30.079104,-94.09806
Micro,Powder Hollow Brewery,CT,41.983906,-72.519547
Micro,Powderhaus Brewing,ID,43.656664,-116.302473
Micro,Prairie Artisan Ales,OK,35.476323,-97.511724
Micro,Prairie Krafts Brewing Company,IL,42.171927,-87.931548
Micro,Prescott Brewing Co Production Facility,AZ,34.650397,-112.413709
Micro,Pressure Drop Brewing,NY,42.866262,-78.860638
Micro,Pretoria Fields Collective,GA,31.577985,-84.150085
Micro,Printer's Ale Manufacturing Co,GA,33.612308,-85.103237
,Printer's Row Brewing,IL,41.960117,-87.745872
Micro,Proclamation Ale Company,RI,41.727203,-71.445794
,Project Craft Brewing,WA,48.00029,-117.233472
Micro,Promised Land Brewing Company,CA,37.006942,-121.569128
,Proof Brewing Co,FL,30.430936,-84.281307
Micro,Props Brewery and Grill,FL,30.424421,-86.650157
Micro,Props Craft Brewery Taproom,FL,30.403207,-86.602329
Micro,Prost Brewing,CO,39.761408,-105.006739
Micro,Prost Brewing Fort Collins,CO,40.588171,-105.074368
Micro,Protectworth Brewing,NH,43.49668,-72.041441
Micro,Pryes Brewing Company,MN,44.993752,-93.276598
Micro,Pub Dog Brewing Company,MD,39.555891,-77.041005
Micro,Public Coast Brewing Co,OR,45.9008,-123.959051
Micro,Public House Brewing Co,MO,38.009866,-91.608364
Micro,Public House Brewing Company,MO,37.948919,-91.772139
Micro,Puesto Mission Valley,CA,32.767101,-117.153926
Micro,Quaff On Brewing,IN,39.223511,-86.253743
Micro,Queen City Brewery LLC,VT,44.459656,-73.215521
Micro,Quenched & Tempered Brewery,OH,41.444388,-83.876119
Micro,Quest Brewing Company,SC,34.846571,-82.345158
Micro,R&D Brewing,NC,35.800183,-78.635897
Micro,R Shea Brewing,OH,41.133321,-81.549549
Micro,RAM Restaurant and Brewery Production,WA,47.211367,-122.484676
Micro,RJ Rockers Brewing Co,SC,34.948691,-81.935924
Micro,RMM Brewery Incubator,NC,35.991609,-78.904847
,Radium City Brewing,IL,41.46898,-88.814475
Micro,Rahr Technical Center LLC,MN,44.79654,-93.538303
Micro,Railhouse Brewery,NC,35.130688,-79.426978
Micro,Railroad Brewing Company,OH,41.475229,-82.020182
Micro,Rainy Daze Brewing,WA,47.739886,-122.65741
Micro,Raleigh Brewing Company,NC,35.792949,-78.686996
Micro,Ranger Creek Brewery,TX,29.529441,-98.396929
Micro,Rapscallion Ales,MA,42.142039,-72.110601
Micro,Reaver Beach Brewing Co,VA,36.78807,-76.060518
Micro,Rebel Jack Brewing Co,MI,42.389586,-83.958992
Micro,Red Gap Brewing,TX,32.388177,-98.97967
Micro,Red Gap Brewing,TX,32.389384,-98.980463
Micro,Red Hare Brewing Company,GA,33.924347,-84.495759
Micro,Red Lodge Ales Brewing Co,MT,45.202058,-109.245726
Micro,Red Rock Brewing Co Production,UT,40.779221,-111.903158
Micro,Red Shed Brewery,NY,42.757266,-74.809625
Micro,Red Shedman Farm Brewery,MD,39.422898,-77.192507
Micro,Reformation Brewery,GA,34.234622,-84.495553
Micro,Refuge Brewery Inc,CA,33.504146,-117.158638
,Relic Brewing,CT,41.666433,-72.868199
Micro,Rendezvous Junction Brewing Company,AR,36.296025,-94.049183
Micro,Renegade Brewing Company,CO,39.730753,-104.999305
Micro,Renegade Brewing Company Production,CO,39.718258,-104.999219
Micro,Rentsch Brewery,TX,30.667672,-97.656959
Micro,Resident Brewing Co,CA,32.716496,-117.1606
Micro,Resurgence Brewing Company,NY,42.917994,-78.899624
Micro,Reuben's Brews Production Brewery,WA,47.662407,-122.36659
Micro,Reuben's Brews Small Batch Brewery,WA,47.667372,-122.374122
Micro,Reuben's Brews The Taproom,WA,47.66551,-122.373065
Micro,Revival Foodworks and Brewery,RI,41.826099,-71.432545
,Rhinegeist Innovation Brewery,OH,39.141771,-84.542933
Micro,Rhythm Brewing Co,CT,41.324548,-72.966883
Micro,Rickety Cricket Brewing,AZ,35.189565,-114.053858
,Ridgefield Craft Brewing Co,WA,45.78395,-122.703325
Micro,Right Brain Brewery,MI,44.749544,-85.61954
Micro,Right Proper Brewing Company,DC,38.926755,-76.993071
Micro,Riley's Brewing Co,CA,36.974592,-120.022404
Micro,Rip Current Brewing,CA,33.14284,-117.192439
Micro,Rippon Brewing Company,WV,39.218631,-77.905273
Micro,Rising Tide Brewing Company,ME,43.66548,-70.257271
Micro,Ritual Brewing Co,CA,34.070944,-117.237224
Micro,River Bend Brewing,ID,43.596344,-114.346658
Micro,River City Brewing,WA,47.656002,-117.432052
Micro,River Dog Brewing Co,SC,32.32023,-80.938141
Micro,River Horse Brewing Company,NJ,40.27654,-74.796569
Micro,River North Brewery,CO,39.806555,-104.979101
Micro,River Styx Brewing,MA,42.582039,-71.801466
Micro,RiverBend Brewing Company,OR,44.075313,-121.305313
Micro,Riverlands Brewing Company,IL,41.918325,-88.337797
Micro,Rivertown Brewing Co Monroe Barrel House,OH,39.445988,-84.398258
Micro,Riverwalk Brewing Co,MA,42.801253,-70.880134
Micro,Riverwatch Brewery,GA,33.461708,-81.963712
Micro,RoHa Brewing Project,UT,40.736471,-111.890107
Micro,Roadhouse Brewing Co,WY,43.462318,-110.79812
Micro,Roak Brewing Co,MI,42.482883,-83.140607
Micro,Roc Hopper Brewing Company,NE,40.580203,-96.184586
Micro,Rochester Mills Production Brewery,MI,42.689444,-83.245874
Micro,Rock Art Brewery,VT,44.558254,-72.608862
Micro,Rock Cut Brewing Company,CO,40.37184,-105.522905
Micro,Rockaway Brewing Company,NY,40.746989,-73.954893
Micro,Rocket Frog Brewing Company,VA,38.99524,-77.42549
Micro,Rocket Republic Brewing Company,AL,34.672801,-86.774
Micro,Rocky Coulee Brewing,WA,47.333252,-118.686899
Micro,Rocky Mountain Brewery,CO,38.841268,-104.716257
Micro,Rocky Reef Brewing Company,WI,45.895842,-89.696341
Micro,Rogue East Side Pub & Pilot Brewery,OR,45.516014,-122.656373
Micro,Rohrbach's Railroad St Brewery,NY,43.163321,-77.586925
Micro,Rolling Oak Brewing Co,MI,44.66222,-84.717792
Micro,Rooftop Brewing Co,WA,47.655848,-122.372993
Micro,Roosters B Street Brewery,UT,41.22418,-111.9912
Micro,Rough Draft Brewing,CA,32.883555,-117.171723
Micro,Roughhouse Brewing,TX,29.935162,-98.060204
Micro,Roughhouse Brewing,TX,29.936339,-98.061408
Micro,Roughtail Brewing,OK,35.480572,-97.407493
Micro,Round Barn Brewery & Public House,MI,41.95316,-86.485353
Micro,Rowlands Calumet Brewery Co 2,WI,44.028606,-88.16473
Micro,Royal Brewery,LA,30.026885,-90.027715
,Royal Docks Brewhouse and Cannery,OH,40.863957,-81.483645
Micro,Royal Docks Brewing Company,OH,40.858243,-81.482838
Micro,Rubber Soul Brewing Co,PA,40.262629,-76.708007
Micro,Ruby Mountain Brewing Co,NV,41.013222,-115.007191
Micro,Ruby Valley Brew,MT,45.455913,-112.196908
Micro,Rugged Coast Brewing,CA,38.472302,-122.733591
Micro,Ruhlman Brewery Our Ales,MD,39.63736,-76.908534
Micro,Ruhstaller Beer,CA,38.453486,-121.819598
,Running Walker Brewery & Braman Winery,TX,29.626009,-95.763032
Micro,Rush River Brewing Co,WI,44.89111,-92.638638
Micro,Rushing Duck Brewing Co,NY,41.362007,-74.269538
Micro,Rustic Brew,IA,42.743309,-93.208345
Micro,Rustica Brewing Company,CO,39.673676,-105.000297
Micro,Rusty Rail Brewing,PA,40.916176,-77.053641
Micro,Rusty Truck Brewing Company,OR,44.930922,-124.019908
Micro,S27 Alehouse & Brewery,CA,37.29917,-121.872045
Micro,SHE Beverage company,CA,34.698091,-118.172266
Micro,SLO Brewing Co,CA,35.279321,-120.664066
Micro,Sailfish Brewing Company llc,FL,27.44865,-80.324136
Micro,Saint Boniface Craft Brewing Co,PA,40.200344,-76.205413
Micro,Saint James Brewery,NY,40.773887,-73.081625
Micro,Saint Paul Brewing,MN,44.962551,-93.071893
Micro,Saint Somewhere Brewing,FL,28.145692,-82.753312
Micro,Salmon River Brewery,ID,44.905682,-116.099196
Micro,Salmon River Brewery,ID,44.910892,-116.097255
Micro,Salt City Brewing,KS,38.059216,-97.931407
Micro,Salt Flats Brewing,UT,40.729845,-111.949163
Micro,Salt Lake Brewing Co Squatters Pub Brewery,UT,40.762611,-111.895693
Micro,Saltwater Brewery,FL,26.461905,-80.091349
Micro,Sand Creek Brewing Co,WI,44.292671,-90.851689
Micro,Sandbox Brewing Company,CA,34.092971,-117.704008
,Santa Maria Brewing Co,CA,35.477696,-120.65765
Micro,Santa Monica Brew Works,CA,34.025535,-118.476716
